,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release Clause
2608,198145,S. Araujo,26,Argentina,73,76,UD Las Palmas,€5M,€11K,Right,1,4,3,2023,5'11,174lbs,59,72,60,63,71,81,59,80,74,74,74,78,71,69,60,64,62,72,32,20,74,65,69,66,45,22,27,€8.4M
2609,200962,André Martins,28,Portugal,73,73,Legia Warszawa,€4M,€10K,Right,1,3,3,2019,5'7,134lbs,66,62,51,75,60,75,72,77,81,77,91,75,90,65,63,72,34,61,55,63,70,74,67,78,61,52,47,€5.6M
2610,206594,S. March,23,England,73,77,Brighton & Hove Albion,€5M,€31K,Left,1,2,3,2022,5'11,170lbs,75,66,40,70,54,70,64,74,78,82,78,64,77,74,35,68,61,71,55,30,67,72,55,68,63,50,42,€9.9M
2611,210434,F. Chafik,31,Morocco,73,73,Dijon FCO,€2.6M,€11K,Right,1,3,3,2020,6'0,159lbs,67,45,52,60,39,60,56,66,77,75,72,69,67,60,60,88,75,66,69,70,63,51,44,68,72,77,78,€5.2M
2612,224258,K. Ajer,20,Norway,73,82,Celtic,€5.5M,€26K,Right,1,3,3,2022,6'5,207lbs,55,48,74,68,41,58,66,73,62,68,50,55,58,64,52,82,88,53,75,68,52,63,49,75,70,74,72,€11M
2613,177922,K. Grosicki,30,Poland,73,73,Hull City,€3.8M,€23K,Right,2,3,3,2020,5'11,172lbs,70,68,69,68,72,69,71,74,86,77,80,70,70,74,52,61,66,75,43,48,72,73,68,68,36,29,20,€7.2M
2614,188931,Alex Bergantiños,33,Spain,73,73,Deportivo de La Coruña,€1.6M,€8K,Right,1,3,2,2019,5'9,154lbs,49,36,61,70,46,59,67,65,51,43,63,72,69,60,78,81,75,51,72,77,54,68,58,65,75,75,67,€2.6M
2615,179972,E. Derdiyok,30,Switzerland,73,73,Galatasaray SK,€3.9M,€44K,Right,2,3,3,2019,6'3,203lbs,60,77,80,71,79,60,61,72,38,38,53,69,46,78,70,54,91,71,46,26,77,70,67,70,28,29,18,€7.3M
2616,180228,David Braz,31,Brazil,73,73,Sivasspor,€2.7M,€11K,Right,1,2,2,2019,6'2,181lbs,43,39,76,66,40,48,57,54,55,53,52,66,44,63,52,53,79,49,74,74,46,41,50,71,75,74,71,€5.4M
2617,204549,D. Roef,24,Belgium,73,77,Waasland-Beveren,€3.7M,€10K,Right,1,3,1,"Jun 30, 2019",6'2,190lbs,11,14,11,48,14,11,46,25,53,48,45,69,49,40,65,37,73,12,28,12,11,41,30,46,12,11,18,
2618,189701,Lombán,31,Spain,73,73,Málaga CF,€2.7M,€8K,Right,1,3,2,2020,6'1,174lbs,44,56,74,70,44,68,72,63,51,51,52,62,43,73,67,60,77,49,76,74,39,55,64,59,74,75,71,€4.3M
2619,150278,J. Drobný,38,Czech Republic,73,73,SV Werder Bremen,€270K,€10K,Right,2,2,1,2019,6'4,198lbs,13,14,12,35,19,12,33,22,35,36,37,74,35,22,50,23,66,15,26,14,8,21,24,42,13,13,13,€459K
2620,201223,A. Acquah,26,Ghana,73,74,Empoli,€4.6M,€12K,Right,1,2,3,2019,5'10,154lbs,64,59,60,74,50,54,68,70,78,76,78,74,79,72,79,79,78,65,80,74,72,70,60,67,66,77,76,€8.7M
2621,203783,T. Smith,26,England,73,76,Huddersfield Town,€4.1M,€33K,Right,1,3,3,2020,6'1,185lbs,74,38,66,70,20,59,62,70,74,69,60,74,63,29,62,76,69,22,71,69,67,68,41,63,69,74,71,€8M
2622,19975,R. Nuzzolo,34,Switzerland,73,73,Neuchâtel Xamax,€2.1M,€9K,Left,1,4,3,2019,5'9,161lbs,75,76,58,74,75,71,69,75,75,72,71,63,69,76,75,75,69,75,48,43,77,66,64,61,23,48,46,€3.1M
2623,223751,G. Jung,23,Germany,73,80,Hamburger SV,€4.8M,€10K,Right,1,3,2,2022,6'2,168lbs,49,40,71,68,39,38,68,67,63,59,62,68,56,49,53,63,76,39,70,75,29,57,54,63,74,76,73,€8.6M
2624,176903,M. Iturra,34,Chile,73,73,Villarreal CF,€1.2M,€22K,Left,2,3,2,2019,5'9,161lbs,56,27,50,69,53,55,69,70,54,47,65,67,71,68,69,69,66,58,81,77,52,65,40,71,79,76,69,€2.5M
2625,166664,Molinero,32,Spain,73,73,Real Sporting de Gijón,€2.2M,€8K,Right,1,2,2,2019,5'9,141lbs,70,45,68,71,54,66,59,73,71,75,76,72,73,69,80,73,70,59,80,67,59,59,49,66,73,71,75,€3.5M
2626,238856,Pedro Sá,24,Portugal,73,80,Portimonense SC,€4.8M,€7K,Left,1,2,2,2021,5'9,154lbs,43,38,61,72,49,67,75,72,56,64,77,76,75,77,77,84,67,52,82,68,47,55,51,72,62,75,70,€11.1M
2627,215049,D. Pérez,29,Argentina,73,73,Colo-Colo,€3M,€7K,Left,1,3,3,2019,5'6,146lbs,57,45,60,68,44,55,60,68,80,80,82,72,86,69,88,91,43,67,75,71,70,42,55,54,68,72,73,€4.2M
2628,139274,B. Cesar,35,Slovenia,73,73,Chievo Verona,€950K,€9K,Left,2,3,2,2021,6'3,196lbs,20,14,74,54,28,24,54,58,33,31,30,66,34,47,72,46,92,32,70,78,20,25,46,75,60,77,73,€1.6M
2629,215050,D. Braghieri,31,Argentina,73,73,Atlético Nacional,€2.7M,€5K,Left,1,2,2,2020,6'1,190lbs,28,35,75,63,37,39,55,65,69,59,49,67,53,75,67,66,81,62,84,68,38,47,48,69,70,73,73,€3.8M
2630,188938,C. Álvarez,32,Argentina,73,73,Real Zaragoza,€2.3M,€7K,Right,1,3,1,2020,6'1,183lbs,14,11,12,20,15,12,21,22,45,50,63,65,53,22,60,38,65,15,25,24,17,31,14,54,12,14,15,€3.7M
2631,232459,Carlos Ponck,23,Cape Verde,73,78,CD Aves,€4.5M,€8K,Right,1,2,2,2022,6'0,185lbs,44,35,71,59,33,41,54,61,63,67,59,67,55,70,89,77,77,46,84,68,45,45,49,65,73,74,72,€9.9M
2632,226060,R. Assalé,24,Ivory Coast,73,78,BSC Young Boys,€5.5M,€18K,Left,1,3,3,2021,5'6,148lbs,67,76,45,71,67,57,50,77,92,88,91,79,92,75,43,79,40,65,40,21,76,69,54,66,22,35,26,€8.7M
2633,215565,M. Miazga,22,United States,73,78,FC Nantes,€4.5M,€51K,Right,1,3,2,"Jun 30, 2019",6'4,185lbs,25,16,74,67,28,27,54,66,62,58,57,68,41,35,79,68,82,32,81,70,27,32,31,69,66,73,74,
2634,220685,Léo Bonatini,24,Brazil,73,78,Wolverhampton Wanderers,€5.5M,€46K,Right,1,4,3,2022,6'0,183lbs,65,69,68,70,69,69,65,75,68,69,67,73,64,77,70,72,74,66,63,33,77,69,72,74,32,28,31,€10.9M
2635,223245,B. Fernández,23,Argentina,73,80,Club Necaxa,€5.5M,€11K,Right,1,4,3,2019,5'7,163lbs,65,69,66,74,64,73,64,74,88,88,89,68,86,78,83,75,59,68,37,19,68,64,59,68,23,24,21,€10.5M
2636,193549,S. Hutchinson,27,England,73,73,Millwall,€3.4M,€12K,Right,1,3,2,2020,6'2,176lbs,47,22,72,53,18,49,59,58,54,61,56,68,54,54,82,74,86,23,79,72,23,53,25,58,72,72,72,€6.4M
2637,241166,S. Rybalka,28,Ukraine,73,74,Sivasspor,€3.6M,€12K,Right,1,3,3,2021,5'9,154lbs,62,56,42,78,51,77,77,72,55,57,58,70,71,75,57,66,59,74,68,74,35,77,63,62,71,68,67,€7.6M
2638,223247,N. Acevedo,29,Argentina,73,73,Unión de Santa Fe,€3.8M,€14K,Right,1,4,3,2023,5'10,170lbs,49,49,72,75,43,51,71,73,67,68,67,76,61,62,84,92,78,65,72,70,65,64,45,74,69,75,73,€5.7M
2639,223248,J. Lucero,26,Argentina,73,74,Club Tijuana,€4.8M,€19K,Right,1,3,3,2019,5'10,159lbs,60,70,73,70,65,58,60,72,84,79,84,72,69,71,72,65,70,63,64,32,72,52,71,72,21,30,18,€8.5M
2640,241168,G. Chakvetadze,18,Georgia,73,86,KAA Gent,€7M,€10K,Right,1,3,3,2020,5'10,165lbs,67,64,39,75,64,74,69,75,86,83,86,65,77,73,76,64,51,70,38,30,65,71,58,61,29,41,32,€14.9M
2641,213777,I. Fossum,21,Norway,73,78,Hannover 96,€5.5M,€19K,Right,1,4,3,2020,5'11,161lbs,60,59,59,72,57,72,69,73,74,67,75,71,75,70,71,92,64,71,63,67,70,70,42,67,59,65,62,€10.3M
2642,219409,V. Karavaev,23,Russia,73,77,Vitesse,€4.3M,€10K,Right,1,3,3,2021,5'9,143lbs,72,52,62,71,50,64,69,69,76,77,71,69,73,73,74,85,59,67,69,70,66,64,55,72,70,73,71,€6.8M
2643,221201,T. Leibold,24,Germany,73,76,1. FC Nürnberg,€4.2M,€15K,Left,1,2,3,2021,5'9,159lbs,73,55,54,72,42,72,62,69,86,85,85,71,85,64,78,78,65,54,75,70,69,65,61,67,72,70,70,€7.8M
2644,223249,G. Arias,30,Chile,73,73,Racing Club,€2.6M,€12K,Right,1,2,1,2019,6'2,201lbs,15,19,17,26,14,18,19,20,35,39,34,64,56,16,60,32,60,16,25,16,17,37,24,42,10,15,14,€3.8M
2645,54033,T. Huddlestone,31,England,73,73,Derby County,€2.7M,€31K,Right,2,5,2,2019,6'2,176lbs,72,60,72,76,78,70,82,79,34,48,33,72,44,89,50,34,87,73,75,70,63,75,72,82,71,70,66,€5.1M
2646,186385,A. Clayton,29,England,73,73,Middlesbrough,€3.1M,€40K,Right,1,3,3,2021,5'9,165lbs,69,59,45,75,40,67,73,70,67,67,66,71,69,68,61,76,65,66,80,74,55,66,66,75,70,73,69,€5.9M
2647,180754,K. Nakamura,37,Japan,73,73,Kawasaki Frontale,€1.3M,€7K,Right,2,3,3,2021,5'9,146lbs,76,70,71,76,68,85,77,75,51,51,72,73,75,74,70,67,58,76,65,71,64,77,80,80,55,62,60,€1.8M
2648,184082,L. Koné,29,Ivory Coast,73,73,RC Strasbourg Alsace,€3.1M,€12K,Right,1,3,2,"Jun 30, 2019",6'2,198lbs,60,34,73,60,29,39,50,62,49,64,51,70,48,55,65,68,89,29,75,72,54,45,31,64,70,74,69,
2649,189715,M. Vejinović,28,Netherlands,73,73,AZ Alkmaar,€4M,€14K,Right,1,2,3,2022,6'1,168lbs,81,57,70,81,71,82,79,74,41,60,69,66,63,81,75,55,68,76,53,66,64,74,76,74,62,63,52,€6M
2650,204308,H. Van Crombrugge,25,Belgium,73,77,KAS Eupen,€3.7M,€8K,Left,1,2,1,2020,6'2,194lbs,12,11,11,39,16,16,38,22,37,37,45,65,43,38,67,32,67,13,34,14,11,39,26,50,16,17,11,€5.8M
2651,157716,M. Russ,32,Germany,73,73,Eintracht Frankfurt,€2.3M,€24K,Right,2,2,2,2020,6'3,203lbs,30,42,80,67,33,29,65,44,32,32,32,71,42,67,53,39,83,44,77,70,34,51,50,73,74,75,73,€3.9M
2652,230420,Pietrson Mendes,34,Brazil,73,73,Bahia,€2M,€12K,Left,1,3,3,2021,5'8,141lbs,76,66,56,76,72,77,63,75,80,84,81,67,79,74,52,67,50,68,45,47,68,68,68,76,28,51,44,€3.8M
2653,234772,Salvi Sánchez,27,Spain,73,73,Cádiz CF,€4.2M,€9K,Right,1,3,3,2020,5'9,139lbs,70,64,43,72,54,65,69,67,89,88,72,63,84,62,61,75,44,59,50,38,69,75,63,57,35,39,41,€6.7M
2654,214294,E. Pavez,28,Chile,73,73,Colo-Colo,€4M,€8K,Right,1,3,3,2023,5'11,168lbs,58,66,73,73,56,55,71,72,76,78,79,70,64,75,82,87,80,70,77,68,69,71,39,72,67,69,70,€5.6M
2655,201751,I. Kovács,26,Hungary,73,74,,€ 0,€ 0,Right,1,4,3,,5'8,143lbs,56,68,29,73,52,49,65,72,84,77,83,73,82,63,52,48,42,65,43,29,65,74,56,73,41,22,30,
2656,204823,Nildo Petrolina,32,Brazil,73,73,CD Aves,€3.1M,€12K,Left,1,4,3,2019,5'9,134lbs,72,64,71,71,61,71,68,74,83,80,81,72,73,78,76,85,39,74,65,64,71,69,62,73,45,60,52,€6.5M
2657,189975,Y. Seleznyov,32,Ukraine,73,73,Akhisar Belediyespor,€3.2M,€16K,Right,1,3,3,2020,6'2,192lbs,63,74,82,66,64,56,51,68,63,47,61,70,49,79,67,79,81,74,79,27,77,56,80,72,51,41,39,€6.4M
2658,203544,C. Löwe,29,Germany,73,73,Huddersfield Town,€3M,€34K,Left,1,2,3,2019,5'9,150lbs,71,53,58,70,52,71,67,70,75,69,73,73,76,72,76,77,60,64,67,73,62,65,74,70,72,71,72,€5.7M
2659,219160,V. Cantillo,24,Colombia,73,80,Junior FC,€4.8M,€3K,Right,1,2,3,2023,5'11,154lbs,33,34,58,76,28,38,73,77,64,68,69,67,65,47,73,79,75,40,70,69,55,68,36,65,70,68,64,€7.7M
2660,186392,J. Ward,28,England,73,73,Crystal Palace,€3.2M,€37K,Right,1,3,3,2021,6'2,183lbs,72,46,73,69,33,43,69,69,55,62,61,74,60,64,65,72,71,59,74,76,64,66,40,72,74,77,78,€6M
2661,200473,S. Skrzybski,25,Germany,73,74,FC Schalke 04,€4.8M,€25K,Right,1,3,3,2021,5'9,154lbs,67,73,58,69,68,71,55,72,85,84,83,70,82,73,79,78,55,72,58,35,69,64,68,63,32,28,21,€8.4M
2662,205081,Diego Oliveira,28,Brazil,73,73,FC Tokyo,€4.1M,€11K,Right,1,5,3,"Jun 1, 2019",5'10,172lbs,60,74,72,68,62,58,59,73,71,74,59,70,68,73,65,76,81,65,48,53,73,66,72,70,36,26,23,
2663,242201,Luis Milla,23,Spain,73,80,CD Tenerife,€4.8M,€7K,Right,1,3,3,2022,5'9,148lbs,58,51,48,77,51,63,72,72,75,73,76,75,78,67,68,81,63,66,64,71,63,75,59,79,70,70,63,€8.6M
2664,204826,A. Ba,27,Senegal,73,75,Rayo Vallecano,€3.9M,€15K,Right,1,3,2,2021,6'6,174lbs,35,22,79,58,30,36,41,53,49,53,34,66,30,58,75,66,80,50,80,75,25,40,68,64,72,74,68,€8.9M
2665,230170,Jaim Abra,26,Brazil,73,73,América FC (Minas Gerais),€2.8M,€10K,Right,1,3,1,2021,6'2,179lbs,22,13,14,17,12,17,15,21,58,50,43,62,49,23,41,38,61,15,27,18,10,52,16,54,15,20,17,€5.3M
2666,45083,S. von Bergen,35,Switzerland,73,73,BSC Young Boys,€950K,€12K,Right,2,3,2,2022,6'0,174lbs,49,22,72,66,38,42,63,58,60,49,62,69,70,57,81,73,77,32,77,74,31,45,46,76,74,74,68,€1.4M
2667,189723,S. Armenteros,28,Sweden,73,73,Portland Timbers,€4.1M,€6K,Left,1,3,3,"Dec 31, 2018",5'11,176lbs,63,72,69,66,75,65,48,71,71,71,69,70,75,74,73,64,79,66,43,31,71,62,68,72,35,36,23,
2668,190748,Y. Öztekin,31,Turkey,73,73,Göztepe SK,€3.5M,€20K,Right,1,3,3,2020,5'10,154lbs,67,69,57,68,61,71,66,73,79,79,79,73,79,72,77,67,61,71,69,37,71,67,63,65,56,40,42,€7M
2669,183581,J. Molina,30,Mexico,73,73,Monterrey,€3M,€31K,Right,1,4,3,2019,6'1,170lbs,60,55,86,70,43,40,70,69,69,68,69,73,73,64,74,88,80,62,71,72,70,67,52,70,66,71,72,€5M
2670,194333,R. Gikiewicz,30,Poland,73,73,1. FC Union Berlin,€2.6M,€19K,Right,1,2,1,2020,6'3,179lbs,18,13,39,24,15,19,20,19,27,29,38,67,40,15,66,20,68,13,22,12,12,48,19,31,13,14,13,€4.1M
2671,220702,G. Silva,24,Uruguay,73,78,Independiente,€4.5M,€13K,Left,1,2,3,2021,6'1,163lbs,73,37,71,68,33,66,66,71,69,66,68,66,58,67,62,72,80,48,64,73,51,54,57,71,71,75,77,€6.7M
2672,149791,W. Hoolahan,36,Republic of Ireland,73,73,West Bromwich Albion,€1.3M,€20K,Left,2,2,3,2018,5'6,157lbs,72,63,43,76,62,73,72,80,60,52,70,66,88,70,33,52,53,67,39,35,64,80,77,73,42,51,36,€2.6M
2673,230175,Freder Cabral,26,Brazil,73,73,Atlético Mineiro,€2.8M,€20K,Right,1,2,1,2021,6'2,183lbs,19,11,17,14,15,20,16,21,42,53,40,70,39,19,41,31,56,14,22,15,12,67,13,62,17,14,10,€5.3M
2674,211489,J. Gómez,28,Argentina,73,73,Al Fayha,€4M,€18K,Right,1,3,3,2022,5'7,157lbs,69,69,43,72,64,69,73,73,73,72,84,66,79,62,47,68,61,70,68,42,71,74,77,63,34,35,37,€6.7M
2675,203810,Rodrigo Galo,31,Brazil,73,73,AEK Athens,€2.6M,€1K,Right,1,3,3,2019,5'9,154lbs,77,36,58,68,49,69,65,75,78,79,72,66,74,75,68,78,65,62,64,69,68,60,57,63,68,72,72,€5.8M
2676,205346,R. Fredericks,25,England,73,75,West Ham United,€4M,€46K,Right,1,3,3,2022,5'11,163lbs,71,47,52,69,51,64,60,69,92,94,77,68,76,58,62,77,65,46,73,64,66,58,61,61,69,69,71,€7.9M
2677,206626,M. Ishak,25,Sweden,73,76,1. FC Nürnberg,€5M,€20K,Right,1,5,3,2020,6'1,179lbs,57,74,72,70,65,38,43,71,66,66,65,66,64,76,81,68,84,67,66,30,76,59,63,56,24,43,46,€9.4M
2678,210723,N. Gießelmann,26,Germany,73,74,Fortuna Düsseldorf,€3.8M,€21K,Left,1,2,3,2020,6'0,165lbs,73,45,66,68,59,66,65,71,77,77,68,69,68,68,82,79,74,57,72,66,58,58,55,69,69,72,73,€7.1M
2679,230435,Luis Couprins,30,Brazil,73,73,Atlético Paranaense,€3M,€12K,Right,1,3,2,2021,5'10,159lbs,43,57,71,77,63,63,75,60,76,74,81,64,80,80,58,75,59,73,79,77,54,65,62,61,79,71,63,€5.6M
2680,181795,F. Kudryashov,31,Russia,73,73,,€ 0,€ 0,Left,1,2,2,,5'11,179lbs,71,41,63,68,51,47,60,69,71,73,74,74,64,43,70,72,73,56,71,74,45,58,46,69,72,74,75,
2681,202276,S. Zoller,27,Germany,73,73,1. FC Köln,€4.3M,€19K,Right,1,3,3,2020,5'10,154lbs,68,75,63,70,74,69,54,73,78,78,73,71,73,72,64,67,62,63,52,20,75,64,66,66,37,23,23,€6.4M
2682,220196,D. Brooks,20,Wales,73,85,Bournemouth,€7M,€33K,Left,1,3,4,2022,6'0,137lbs,66,68,40,74,50,61,64,75,73,76,85,72,79,60,59,70,45,55,44,34,68,74,58,76,28,31,28,€14.7M
2683,225060,M. Hawsawi,26,Saudi Arabia,73,76,Al Ahli,€4.2M,€27K,Right,1,3,2,2022,5'11,170lbs,37,43,78,55,34,38,42,60,70,64,63,71,50,56,89,74,79,47,71,74,33,38,43,61,71,71,73,€7.4M
2684,207653,M. Bolaños,28,Ecuador,73,73,Club Tijuana,€4M,€18K,Right,1,3,3,2019,5'7,141lbs,58,72,43,65,64,63,61,73,87,78,75,69,83,73,57,74,57,68,57,23,73,73,61,56,21,25,24,€6.9M
2685,226853,J. St. Juste,21,Netherlands,73,78,Feyenoord,€4.5M,€8K,Right,1,3,3,2021,6'1,157lbs,64,59,68,70,48,33,68,72,83,82,78,68,64,66,86,75,72,47,75,73,64,56,59,68,70,74,73,€6.6M
2686,189221,João Aurélio,29,Portugal,73,73,Moreirense FC,€3M,€6K,Right,1,3,3,2020,6'0,163lbs,76,54,68,75,60,70,75,75,69,68,67,71,63,73,73,81,72,67,74,67,69,69,58,72,69,74,73,€6.3M
2687,213030,J. Marié,26,France,73,74,Dijon FCO,€4.6M,€13K,Right,1,3,3,2020,5'10,161lbs,62,48,48,74,39,62,69,74,65,56,70,74,67,69,64,81,64,68,66,69,67,69,34,74,65,73,69,€9.6M
2688,235814,R. Benzar,26,Romania,73,76,,€ 0,€ 0,Right,1,2,2,,5'11,157lbs,72,47,61,68,49,56,63,64,75,76,74,72,62,57,56,83,70,54,62,68,61,66,55,67,67,74,73,
2689,190502,G. Sertic,28,France,73,73,Olympique de Marseille,€3.2M,€31K,Right,2,3,2,2020,6'0,168lbs,72,60,67,76,65,72,75,74,65,60,65,74,65,81,69,67,72,74,75,72,70,71,71,69,71,73,70,€6.2M
2690,212519,R. Philippoteaux,30,France,73,73,AJ Auxerre,€3.8M,€7K,Right,1,3,3,2022,5'7,148lbs,64,71,43,69,64,58,63,73,80,80,80,68,88,68,39,75,61,66,42,70,76,69,48,66,38,34,39,€6.8M
2691,229927,Gerson,21,Brazil,73,81,Fiorentina,€6M,€31K,Left,1,2,3,"Jun 30, 2019",6'0,159lbs,64,58,44,81,54,73,71,84,69,69,75,70,78,55,62,65,65,48,68,50,67,73,55,68,67,60,56,
2692,203304,B. Assombalonga,25,DR Congo,73,76,Middlesbrough,€5M,€43K,Right,1,3,3,2021,5'10,172lbs,59,73,77,60,62,68,46,69,78,79,68,70,71,73,73,73,75,65,64,44,72,59,62,68,27,34,32,€9.9M
2693,189480,J. Šural,28,Czech Republic,73,73,Sparta Praha,€4.1M,€1K,Right,1,3,3,2019,6'0,176lbs,69,71,77,69,67,68,61,74,68,72,65,71,58,68,71,70,74,71,76,39,76,65,57,70,26,28,25,€9.1M
2694,209449,Gerso,27,Guinea Bissau,73,73,Sporting Kansas City,€4.2M,€8K,Left,1,2,3,2019,5'8,143lbs,58,64,48,69,69,42,53,71,92,93,91,74,93,68,43,75,32,68,60,34,73,64,67,70,37,37,39,€6.3M
2695,215083,M. Urruti,27,Argentina,73,74,FC Dallas,€4.7M,€8K,Right,1,2,3,2018,6'0,163lbs,36,73,63,68,74,67,49,72,77,76,76,72,77,80,68,84,63,74,80,55,73,64,66,70,34,59,49,€7.4M
2696,178475,D. Ciofani,32,Italy,73,73,Frosinone,€3.2M,€15K,Right,2,3,2,2019,6'3,181lbs,26,75,78,57,61,29,23,68,55,69,34,74,39,76,89,56,83,70,66,29,79,42,65,74,22,14,12,€5.7M
2697,190507,Etxeita,30,Spain,73,73,SD Huesca,€3M,€17K,Right,1,3,2,"Jun 30, 2019",6'1,172lbs,36,29,70,63,38,35,54,64,37,53,67,76,52,54,79,70,82,34,81,75,28,30,30,68,67,71,73,
2698,186156,L. Ayling,26,England,73,74,Leeds United,€3.8M,€31K,Right,1,3,3,2021,6'1,159lbs,67,43,66,63,32,41,61,66,71,74,72,71,71,63,76,87,75,55,66,73,64,59,38,71,71,74,71,€7.5M
2699,224813,K. Saief,24,United States,73,76,RSC Anderlecht,€5M,€14K,Left,1,3,3,2022,5'9,170lbs,70,69,40,72,71,69,67,71,78,77,75,69,74,73,73,83,64,70,71,56,68,71,66,67,53,53,61,€7.9M
2700,226861,S. Thioub,23,France,73,78,Nîmes Olympique,€5.5M,€14K,Left,1,4,3,2021,5'10,165lbs,70,73,52,68,68,69,61,72,88,85,76,62,80,70,54,72,71,74,30,21,63,65,67,67,42,21,16,€11.4M
2701,235565,D. Bronn,23,Tunisia,73,80,KAA Gent,€4.8M,€14K,Right,1,2,3,2021,6'0,165lbs,67,58,72,69,38,63,72,67,67,67,61,71,63,69,70,73,77,58,73,70,36,61,37,68,74,72,73,€8.2M
2702,172077,J. Basanta,34,Argentina,73,73,Monterrey,€1.2M,€31K,Left,2,3,2,2023,6'2,172lbs,51,41,77,62,45,55,61,60,60,55,34,76,35,67,72,53,76,52,74,76,49,39,47,71,69,73,71,€2.1M
2703,189485,Diego Farías,28,Brazil,73,73,Cagliari,€4.1M,€28K,Right,1,3,4,2021,5'8,146lbs,66,65,55,72,60,63,55,77,87,85,88,73,89,60,71,66,34,68,40,25,72,72,69,72,55,27,12,€7M
2704,192045,L. Rodríguez,27,Mexico,73,74,Tigres U.A.N.L.,€3.7M,€36K,Right,1,2,3,2020,5'9,161lbs,72,56,60,70,57,59,64,74,86,85,78,68,75,72,67,80,71,67,65,69,70,72,40,68,67,70,68,€6.2M
2705,230446,Marcos Paneira,30,Brazil,73,73,Bahia,€3M,€11K,Right,1,3,2,2021,6'0,161lbs,61,59,72,73,41,42,71,66,59,55,57,73,61,54,71,72,73,64,68,72,41,71,51,66,78,75,74,€5.6M
2706,110638,Cifuentes,39,Spain,73,73,Cádiz CF,€270K,€4K,Right,1,3,1,2019,6'3,172lbs,11,10,22,20,20,21,32,28,47,46,31,62,42,41,60,39,68,16,28,22,14,45,27,53,20,13,12,€432K
2707,186158,K. Bartley,27,England,73,75,West Bromwich Albion,€3.9M,€25K,Right,1,3,2,2021,6'4,207lbs,39,24,75,65,23,33,53,62,58,53,41,62,45,36,55,71,90,20,81,67,25,38,46,66,71,73,70,€7.7M
2708,177712,K. Monnet-Paquet,29,France,73,73,AS Saint-Étienne,€3.9M,€26K,Right,2,3,3,2021,6'0,179lbs,73,67,63,73,67,68,63,70,83,83,76,66,70,73,66,82,73,67,64,53,70,68,57,68,49,47,58,€7.4M
2709,186672,G. Cameron,32,United States,73,73,Queens Park Rangers,€2.3M,€31K,Right,2,3,3,"Jun 30, 2019",6'3,185lbs,63,49,75,72,54,68,60,72,53,63,62,72,49,64,79,76,80,56,77,75,60,68,63,78,71,75,73,
2710,192560,R. Yabo,26,Germany,73,74,FC Red Bull Salzburg,€4.7M,€28K,Right,1,4,4,2019,5'10,154lbs,54,59,55,75,70,42,74,76,82,79,81,71,81,61,73,90,74,57,64,65,66,72,61,74,64,63,60,€7.4M
2711,198705,A. Najar,25,Honduras,73,76,RSC Anderlecht,€4.1M,€14K,Right,2,4,4,2020,5'7,152lbs,71,66,59,72,58,70,67,74,80,75,81,72,82,66,78,71,62,63,67,71,70,69,66,73,70,74,73,€6.5M
2712,227633,B. Ramselaar,22,Netherlands,73,79,PSV,€5.5M,€11K,Right,1,3,3,2021,5'10,163lbs,63,62,56,75,64,66,68,75,83,83,77,74,74,66,52,81,64,64,67,60,72,69,58,70,63,52,48,€8.8M
2713,200754,T. Ciğerci,26,Turkey,73,76,Fenerbahçe SK,€4.2M,€41K,Right,2,4,3,2019,6'1,176lbs,67,61,70,74,64,74,72,70,68,68,63,67,63,76,75,84,75,68,72,73,72,67,59,70,72,72,70,€8.2M
2714,139058,O. Pérez,37,Argentina,73,73,Patriotas Boyacá FC,€1.3M,€2K,Right,1,3,3,2018,5'11,181lbs,72,56,59,78,75,80,77,78,50,51,60,73,74,76,31,34,80,74,58,56,70,83,63,81,55,49,48,€1.8M
2715,220466,F. Mattiello,22,Italy,73,78,Bologna,€5.5M,€18K,Left,1,4,3,"Jun 30, 2019",6'0,154lbs,76,53,68,72,70,76,68,76,75,79,76,68,71,76,55,77,65,76,67,65,65,68,58,66,65,74,73,
2716,185394,V. Forren,30,Norway,73,73,Molde FK,€3M,€6K,Left,1,3,2,2019,6'1,194lbs,45,39,72,67,44,68,69,63,34,32,48,71,65,74,80,66,82,61,75,72,41,59,60,73,72,72,68,€3.7M
2717,223283,F. Diedhiou,25,Senegal,73,77,Bristol City,€5M,€35K,Right,1,2,3,2021,6'2,176lbs,33,76,79,57,63,53,35,68,53,65,60,64,58,76,60,55,87,59,63,22,79,50,75,61,35,22,16,€9.9M
2718,193331,K. Darlow,27,England,73,75,Newcastle United,€3.2M,€26K,Right,1,2,1,2019,6'3,194lbs,12,14,12,32,15,19,28,29,59,52,63,65,64,13,67,44,58,11,13,26,18,36,19,53,15,11,12,€6.4M
2719,205364,F. Novák,28,Czech Republic,73,73,Trabzonspor,€3.2M,€23K,Left,1,3,3,2020,6'0,172lbs,73,63,70,71,54,64,67,70,80,78,79,66,67,64,70,86,71,61,71,69,70,64,42,73,70,72,69,€6.3M
